OrderNumber,OrderStatus,CustomerNumber,CustomerName,OrderDate,ShipDate,PromisedDate,Closed,CreditHold,OnHold,BlanketOrder,Amount,OrderType,CustomerPurchaseOrderNumber,SalesAgent,Division,Warehouse,TaxCode,ShipperID,Attention,FOB,FreightOption,FreightAmount,FreightCost,Email,FreeField1,FreeField2,OrderRemarks,InternalRemarks,OrderRemark3,OrderRemark4,ShipToSequence,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToZip,ShipToCountry,Phone,ShipFromName,ShipFromAddress1,ShipFromAddress2,ShipFromAddress3,ShipFromCity,ShipFromState,ShipFromZip,ShipFromCountry,MiscCharge1,MiscCharge1GL,MiscCharge1Reason,MiscCharge1Tax,MiscCharge2,MiscCharge2GL,MiscCharge2Reason,MiscCharge2Tax,MiscCharge3,MiscCharge3GL,MiscCharge3Reason,MiscCharge3Tax,MiscCharge4,MiscCharge4GL,MiscCharge4Reason,MiscCharge4Tax,NumberOfPallets,ShippingZone,Truck,TruckRunId,TruckRunDate,StopNumber,StandingOrderRelease,ExternalTracking,CreateDate,UpdateDate,items,CustomFields,Month,Week
900269,Entered,0005290,BASF Mobile Emissions Catalyst,2024-11-12 05:00:00,2024-11-11T00:00:00-05:00,2024-11-11T00:00:00-05:00,True,False,False,False,3538.85,1,6000159411,0012,1,1,100,TRUCK,,ExWorks SanAntonioTX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,,,Sage S/O 879378,,,,5,HUNTSVILLE  PLANT AUTOMOTIVW,9800 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-12T11:29:53.623-05:00,2024-11-12T16:26:10.92-05:00,[],{},2024-11-01,2024-11-11
900270,Entered,0008380,Shepherd Chemical Co.,2024-11-12 05:00:00,2024-11-18T00:00:00-05:00,2024-11-18T00:00:00-05:00,True,False,False,False,0.0,1,EMAIL SAMPLE,0012,1,1,100,UPS GROUND,Nathan Bauman,ExWorks-SanAntonioTX,COLLECT,,,,,,SAGE sales order # 0881721,FedEx Ground Acct. No.: 0452-01848,,,-1,Shepherd Chemical Co.,4900 Beech Street,,,Cincinnati,OH,45212,,(513)731-1110,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-12T11:49:22.92-05:00,2024-11-19T17:23:49.37-05:00,[],{},2024-11-01,2024-11-11
900271,Entered,0002090,Thermo Fisher Scientific,2024-11-11 05:00:00,2024-11-27T00:00:00-05:00,2024-11-27T00:00:00-05:00,True,True,False,False,1254.0,1,445371,0024,1,1,100,R & L CARRIERS,Cathy Thompson,ExWorks-SanAntonioTX,COLLECT,,,jeff.oconnor@alfa.com,,,SAGE sales order # 0881710,,,,6,Thermo Fisher Scientific,Alfa Aesar,30 Bond Street,,Ward Hill,MA,01835,USA,(978) 521-6490,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-12T12:33:45.263-05:00,2024-12-02T12:11:41.847-05:00,[],{},2024-11-01,2024-11-11
900272,Entered,0014250,"TD*X Associates, LP",2024-11-12 05:00:00,2024-11-26T00:00:00-05:00,2024-11-26T00:00:00-05:00,True,True,False,False,6521.73,1,1044-669JS24111,00,1,1,100,R & L CARRIERS,Jose Salazar,Exworks-SanAntonioTX,PPD & ADDED,289.73,,,,,SAGE: sales order #0881743,"Amino Freight Quote ID: 120895963. Please see Glen.

Electronic billing to be sent to lgorton@tdxassociates.com

Confirm order confirmation details to Jose Salazar
jsalazar@tdxassociates.com
+1 (956) 346-5833",,,-1,"TD*X Associates, LP",3277 CR 69,.,,Robstown,TX,78380,,956-346-5833,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-13T11:03:52.933-05:00,2024-11-27T15:37:51.633-05:00,[],{},2024-11-01,2024-11-11
900273,Entered,0002090,Thermo Fisher Scientific,2024-11-14 05:00:00,2024-12-03T00:00:00-05:00,2024-12-03T00:00:00-05:00,True,True,False,False,2409.0,1,445580,0024,1,1,100,R & L CARRIERS,Cathy Thompson,ExWorks-SanAntonioTX,COLLECT,,,jeff.oconnor@alfa.com,,,Sage sales order # 0881831,"R&L Carriers Account Number TH38SH

Certificate of Origin required with all shipments

PO Number 445580 must be on all shipping documents and labels

Tech data must state the following:  
This material is chemically synthesized
Country of Origin: USA 

All products must have the following marked on the inner labels and outer packaging:
Country of Origin: USA 
Email invoice to alfaaesar.accountspay@thermofisher.com

Email tracking information to Cathy.Thompson@ThermoFisher.com

Email Tech Data Sheet and SDS to QCdocs@alfa.com

Email Tech Data Sheet and Certificate of Origin to alfaaesar.qcdocs@thermofisher.com

LTL Carrier should always be R&L:

FOR SHIPMENTS TO WARD HILL, MA:

Do not declare a value for insurance purposes
Do not declare a value for carriage
PO No 445580 must be put in the proper field for FedEx and UPS shipments
PO No 445580 must be on BOL
Shipping paperwork should reflect the name Thermo Fisher Scientific",,,6,Thermo Fisher Scientific,Alfa Aesar,30 Bond Street,,Ward Hill,MA,01835,USA,(978) 521-6490,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-15T11:09:33.403-05:00,2024-12-04T12:23:33.163-05:00,[],{},2024-11-01,2024-11-11
900274,Entered,15006,ARGLASS,2024-11-15 05:00:00,2024-11-20T00:00:00-05:00,2024-11-20T00:00:00-05:00,True,False,False,False,0.0,1,Email Sample Order,0006,1,1,100,FEDEX GROUND,Mauricio Vargas,ExWorks-SanAntonioTX,PPD,,,mauricio.vargas@arglass.us,,,Sage sales order # 0881930,,,,-1,ARGLASS,1 Arglass Rd,,,Valdosta,GA,31601,USA,229-474-6794,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-15T12:35:15.78-05:00,2024-11-21T10:56:04.69-05:00,[],{},2024-11-01,2024-11-11
900275,Entered,0011337,World Bioproducts LLC,2024-11-15 05:00:00,2024-11-15T00:00:00-05:00,2024-09-30T00:00:00-04:00,True,False,False,False,109.25,1,PA-12008,0024,1,1,100,FEDEX GROUND,,Exworks-SanAntonioTx,COLLECT,,,drasor@worldbioproducts.net,,,"SAGE No.0875253

Blanket PO","BLANKET ORDER ALL RELEASES TO BE TAKEN BY 7 JANUARY 2025.

**** WHEN SENDING A ORDER CONFIRMATION WITH MORE THEN ONE RELEASE DO NOT SEND CUSTOMER A THIS 'COMPLETES YOUR ORDER'
EMAIL CONFIRMATION IT CONFUSES DAINE RASOR*****

FedEx Acct. No. 3591-2159-8

Include Date of Manufacture and Retest Date on all shipping documents and product labels.

Email invoice to ap@worldbioproducts.net 

Email tracking number to Diane Rasor at drasor@worldbioproducts.net",,,-1,World Bioproducts LLC,P.O. Box 947,Attn: Accounts Payable,,Bothell,WA,98041-0947,USA,(425) 242-4153,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-15T15:01:02.193-05:00,2024-11-15T15:02:07.983-05:00,[],{},2024-11-01,2024-11-11
900276,Entered,0015007,Green Jeeva LLC,2024-11-13 05:00:00,2024-11-15T00:00:00-05:00,2024-11-15T00:00:00-05:00,True,True,False,False,300.0,1,GJPO-1124004583,00,1,1,100,FEDEX GROUND,,ExWorks San Antonio,COLLECT,,,tapas.swain@greenjeeva.com,,,,"SAGE SO 881754

Send invoice to ap@greenjeeva.com and logistics@greenjeeva.com

Lead must be less than 0.5 ppm as per the CA prop 65 compliance

COA must contain test date and retest date

Please send COA and shipping documents prior to shipment.

Contact Arpita Biswal at arpita.biswal@greenjeeva.com to arrange freight.

Noah Labels, Fiber Drums and White Plastic Pail has been approved by Green Jeeva

Exception to Notes on PO have been confirmed by QA. Noah will not be able to honor notes regarding:
- HPTLC
- FDA
- Pictures",,,1,Green Jeeva LLC,"16200 Carmenita Rd, Unit-A",FDA Reg: 12774054498,,Henderson,NV,89052,,(702) 418-3342,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-15T15:42:54.667-05:00,2024-11-15T15:47:21.323-05:00,[],{},2024-11-01,2024-11-11
900277,Entered,0014269,Legend Smelting & Recycling,2024-11-14 05:00:00,2024-11-20T00:00:00-05:00,2024-11-20T00:00:00-05:00,True,False,False,False,671.65,1,Email Order,0006,1,1,100,UPS GROUND,Oliver Cook,ExWorks-SanAntonioTX,PPD & ADDED,,,,,,SAGE sales order # 0878234,"THIS IS A BLANKET ORDER
Blanket order to be be released by April 2025. 

(80 x .250 kg for the total 20 kg with 5 kg releases).  
2nd order 0.250 Kg to be shipped 10-16-24
3rd order 5 Kg to be shipped Nov 20, 2024
Last order 5 Kg to be shipped Dec. 16, 2024  


Sales Confirmation to be emailed to Oliver Cook at ocook@legendsmelting.com and Susan Schmidt@legendsmelting.com

Email invoice to Oliver Cook at ocook@legendsmelting.com and Susan Schmidt@legendsmelting.com",,,-1,Legend Smelting & Recycling,717 Oneill Drive,.,,Hebron,OH,43025,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-18T12:16:15.6-05:00,2024-11-21T10:52:55.59-05:00,[],{},2024-11-01,2024-11-11
900278,Entered,0014276,"Proton Energy Systems, Inc.",2024-11-15 05:00:00,2024-12-12T00:00:00-05:00,2024-12-12T00:00:00-05:00,True,True,False,False,2497.48,1,41450,0006,1,1,100,UPS FREIGHT,Ray Dewley,ExWorks-SanAntonioTX,PPD & ADDED,423.48,,,IATA,,Sage sales order # 0881941,"Materials must meet Proton Engomeering Spec ESP0113

Certificate of analysis to Ray Dewley at rdewley@nelhydrogen.com

Certificate of analysis showing metal content required with shipment or 50g sample sent to Proton first to test for approval to ESP01134. 

Send invoices to AP@nelhydrogen.com",,,-1,"Proton Energy Systems, Inc.",d/b/a Nel Hydrogen US,10 Technology Drive,,Wallingford,CT,06492,USA,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-18T17:51:17.963-05:00,2024-12-17T10:05:57.643-05:00,[],{},2024-11-01,2024-11-11
900279,Entered,0009462,CTS Corporation,2024-11-19 05:00:00,2024-11-22T00:00:00-05:00,2024-11-22T00:00:00-05:00,True,False,False,False,1116.75,1,4500182773,0024,1,1,100,FEDEX GROUND,Elena Guizar,ExWorks-SanAntonioTX,COLLECT,,,,,,Sage sales order # 0882040,"Shipments to Albuquerque:
FedEx Acct. No. 210-430-440

PO No 4500182773, Part No. 11654 - Chromium Chloride Hexahydrate and Line Item No. 10 must be on all shipping documents, labels and BOL

Email invoice to: cts@easyaccessap.com",,,1,CTS Electronic Components,4800 Alameda Blvd. NE,,,Albuquerque,NM,87113,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-19T16:58:11.997-05:00,2024-11-22T13:30:49.66-05:00,[],{},2024-11-01,2024-11-18
900280,Entered,0014236,APV Engineered Coatings,2024-11-19 05:00:00,2024-12-09T00:00:00-05:00,2024-12-16T00:00:00-05:00,True,True,False,False,5200.0,1,P242385,0024,1,1,100,XPO,Conner Barton,ExWorks-SanAntonioTX,COLLECT,,,,,,SAGE sales order # 0882029,"Shipping instructions: 
Must email logistics@apvcoatings.com. They will get all the info and send a truck or routing instructions 

APV Requires The following information: 
APV PO Number: P242385
Pick up date and time:
Pick up address: 1 Noah Park, San Antonio, TX 78249
Pick up No.:
Number of pieces:
Weight and Dimension:
NMFC ITEM / CLASS:
Protect From Freeze:
APV BOL OR Supplier: 
APV Schedule Pickup:

On all orders, include :
APV part number 362131 on container.
Batch/lot number on invoice.
COA with shipment",,,-1,APV Engineered Coatings,1390 Firestone Parkway,,,Akron,OH,44301,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-19T17:03:57.553-05:00,2024-12-16T17:19:23.847-05:00,[],{},2024-11-01,2024-11-18
900281,Entered,0012600,"Calvary Industries, Inc.",2024-11-04 05:00:00,2024-11-18T00:00:00-05:00,2024-11-06T00:00:00-05:00,True,False,False,False,1428.48,1,05032,0024,1,1,100,R & L CARRIERS,,ExWorks San Antonio,COLLECT,,,lclarke@calvaryindustries.com,,,Sage S/O 0881435,"THIS COMPLETES YOUR ORDER

 For the rest of shipment: R & L Carriers Acct No. RPE114",,,1,"JABCO & ASSOCIATES, INC",1188 Ferris Rd,,,Amelia,OH,45102,USA,(513) 874-1113,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-19T17:16:17.297-05:00,2024-11-19T17:20:29.963-05:00,[],{},2024-11-01,2024-11-04
900282,Entered,0012071,The Dow Chemical Company,2024-11-18 05:00:00,2024-11-25T00:00:00-05:00,2024-11-25T00:00:00-05:00,True,True,False,False,525.0,1,Email Order,0006,1,1,100,FEDEX INT FR PR,Steven Pesek,ExWorks-SanAntonioTX,COLLECT,,,CLChung@dow.com,,,SAGE sales order # 0881996,"FedEx Ground Acct. No. 5007-1564-2

Email Invoices: fuselap@dow.com",,,-1,The Dow Chemical Company,2301 N. Brazosport Blvd.,B-1470,,Freeport,TX,77541,USA,(979) 238-2808,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-19T17:18:41.55-05:00,2024-11-26T12:09:46.52-05:00,[],{},2024-11-01,2024-11-18
900283,Entered,0005290,BASF Mobile Emissions Catalyst,2024-10-07 04:00:00,2024-11-18T00:00:00-05:00,2024-11-18T00:00:00-05:00,True,False,False,False,3538.85,1,6000166374,0012,1,1,100,TRUCK,,ExWorks SanAntonioTX,COLLECT,,,galvin.maehew@basf-catalystsmetals.com,,,Sage S/O 880423,,,,5,HUNTSVILLE  PLANT AUTOMOTIVW,9800 Kellner Road,,,Huntsville,AL,35824,USA,(256) 464-6220,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-19T17:27:08.043-05:00,2024-11-19T17:28:52.33-05:00,[],{},2024-10-01,2024-10-07
900284,Entered,0012063,HACH Company,2024-11-14 05:00:00,2024-12-09T00:00:00-05:00,2024-11-19T00:00:00-05:00,True,False,False,False,2575.1044,1,685266,0024,1,1,100,FEDEX FRT PRIOR,SHAUNNA,"San Antonio, TX",THIRD PARTY,,,,,,Sage S/O 881842,"NEW UPDATE FOR 2024: For SOLUTIONS (liquid), please include conversions from Kg to Liters on Paperwork and Labels!

Conversion - [546.46 Liters = 836.1 KG]

Ground shipments > 400 lbs or hazards, ship via FedEx Freight Priority (for Ames, IA and Loveland, CO)  (Includes Sodium Cyanide and Potassium Cyanide)

ALWAYS okay to ship early unless otherwise notified for end of year purchases

Do not declare or insure any shipment. HACH is self-insured.

All shipping documents and product labels must contain PO Number 685266.  

Email tracking number to David Moore at damoore@hach.com

Email invoice to accountspayable@hach.com and damoore@hach.com

Send TDS to David Moore at damoore@hach.com and Dennis Mokaya at dmokaya@hach.com

Send copy of packing slip with every shipment.",,,1,HACH Company,100 Dayton Ave,,,Ames,IA,50010,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-20T09:53:44.77-05:00,2024-11-20T09:55:04.757-05:00,[],{},2024-11-01,2024-11-11
900285,Entered,0011337,World Bioproducts LLC,2024-11-20 05:00:00,2024-12-04T00:00:00-05:00,2024-12-04T00:00:00-05:00,True,False,False,False,106.7,1,PA-12702,0024,1,1,100,UPS FREIGHT,Diane Rasor,ExWorks-SanAntonioTX,COLLECT,,,drasor@worldbioproducts.net,,,SAGE sales order # 0882073,"FedEx  Freight Acct. No. 419499803

For TRUCK shipments, ship via: FedEx Freight ECONOMY, unless otherwise advised

Ship orders on the same skid if they are shipping on the same day.

For truck shipments, mark the B/L:  
Receiving Hours 8:30 am to 1:30 pm

Include Date of Manufacture and Retest Date on all shipping documents and product labels.

Email invoice to ap@worldbioproducts.net 

Email tracking number to Diane Rasor at drasor@worldbioproducts.net",,,-1,World Bioproducts LLC,P.O. Box 947,Attn: Accounts Payable,,Bothell,WA,98041-0947,USA,(425) 242-4153,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-20T09:58:11.55-05:00,2024-12-06T15:04:01.077-05:00,[],{},2024-11-01,2024-11-18
900286,Entered,0010951,"Homestat Farm, Ltd.",2024-11-20 05:00:00,2024-11-25T00:00:00-05:00,2024-11-25T00:00:00-05:00,True,False,False,False,3566.4,1,1074i,0000,1,1,100,UPS FREIGHT,Charles Kern,ExWorks-SanAntonoTX,COLLECT,,,jhulsizer@homestatfarm.com,,,SAGE sales order # 0882051,"UPS Freight Acct No.:  34177791  

Partial ship the balance of 880 KG and to be packed 1 x 100 kg & 1 X 80 kg
                                              
RECEIVING DOCK HOURS: Tuesday - Friday 5am-1pm

Email tech data sheet and tracking information to  Jenny Enders at jenders@homestatfarm.com and Charles Kern at ckern@homestatfarm.com",,,-1,"Homestat Farm, Ltd.",201 Race St.,,,Highspire,PA,17034,USA,(717) 939-0407,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-20T10:13:09.997-05:00,2024-11-26T12:22:11.09-05:00,[],{},2024-11-01,2024-11-18
900287,Entered,0010010,"MFG Chemical, LLC",2024-11-14 05:00:00,2024-11-19T00:00:00-05:00,2024-11-19T00:00:00-05:00,True,False,False,False,3203.2,1,KIM-WHS-35715-0,0008,1,1,100,R & L CARRIERS,BETH DAVIS,Exworks San Antonio,THIRD PARTY,,,,,,,"SAGE SO 881776

SPECIAL INSTRUCTIONS:ThIS 

THIS IS A BLANKET ORDER 

Send all PO confirmations to poconfirmation@mfgchemical.com, includes MFG PO# KIM-WHS-35715-0.

All deliveries require a delivery appointment - Contact Beth Bales @ 706-226-4114

R & L Freight:  
MFG Chemical 
605 Chestnuit St. Ste. 1250
Chattanoga, TN 367450

Include on BOL: 
Receiving hours: 7:00 am to 3:00 pm  

September 24, 2024 - 110 lbs 
October 14, 2024 - 55 lbs
November 14, 2024 - 110 lbs
December 13, 2024 55 lbs
January 14, 2024 - 110 lbs
February 15, 2024 -55 lbs
March 13, 2024 - 110 lbs
April: 14, 2024 - 55 lbs
May 14, 2024 - 110 lbs
June 13, 2024 - 55 lbs
July 14, 2024 - 110 lbs
August 14, 2024 - 55 lbs


PO # KIM-WHS-25715-0 must appear on invoices, BOL,Lables, packing lists and correspondence.

Email a copy of the BOL and COA to poconfirmation@mfgchemical.com include MFG PO # KIM-WHS-35715-0 in the subject line 

Email tech data sheet and tracking number to Melinda Stiles at mstiles@mfgchemical.com and Beth Bales at bbales@mfgchemical.com

Email invoice to ap@mfgchemical.com and to cc bbales@mfgchemical.com, include MFG PO# KIM-WHS-35715-0.",,,2,"MFG Chemical, Inc.",453 E. Callahan Road,,,Dalton,GA,30721,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-20T10:35:52.287-05:00,2024-11-26T11:42:45.63-05:00,[],{},2024-11-01,2024-11-11
900288,Entered,15005,Fuse Energy Supply Limited,2024-11-14 05:00:00,2024-11-20T00:00:00-05:00,2024-11-20T00:00:00-05:00,True,False,False,False,138.0,1,PO5847,0024,1,1,100,FEDEX INT'L,,ExWorks San Antonio,COLLECT,,,,,,SAGE SO 881875,"BLANKET ORDER: 

FedEx Acct No. 206629776
UPS WWEX ACCT NO. K9W521

1st Release of 20 Kg. 

Balance remaining is 342.86 KG.
To be realeased per customer request. 

Email Invoice to  Hainro Eybers at hainro@fuseenergy.com",,,-1,Fuse Energy Supply Limited,One Canada Square,,,London,.,..,UK,44 7849089110,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-20T12:38:42.293-05:00,2024-11-20T16:25:29.377-05:00,[],{},2024-11-01,2024-11-11
900289,Entered,0008722,Balchem,2024-11-18 05:00:00,2025-02-14T00:00:00-05:00,2025-02-14T00:00:00-05:00,True,False,False,False,16246.0,1,P120020545,0008,1,1,100,Fedex Freight Economy,Mitchell Johnson,ExWorks-SanAntonioTX,COLLECT,,,,,,SAGE sales order # 0882007,"FedEx Acct: 103046041
                                                           
CofA's and SDS Sheets must sccompany each shipment and email documents prior to shipment to albiocoa@balchem.com

CofA's must include date and manufacture/Expiration Date/Country of Origin

DO not ship more than 2 different lots without buyer authorization

LTL is required to schedule a dock appt.

Following must be on BOL: Receiving Hours:  7:00 am - 2:30 pm M-F
Dock appointments required 24 hrs in advance 
Emial Centralwarehouse@balchem.com - confirmation will follow once your appointment has been confirmed. or call (801)-622-4031

Tech data sheet must show Date of Manufacture, Retest Date and Country of Origin.

Email tech data sheet and SDS to: mjohnson@balchem.com & Centralwarehouse@balchem.com

Email invoice to Albion-AP@balchem.com",,,1,Ogden Central Warehouse- Human,1774 West 2800 South,,,Ogden,UT,84401,,,Noah Chemicals,1 Noah Park,,,San Antonio,TX,78249,United States,,,,,,,,,,,,,,,,,,,,,,0,False,,2024-11-20T12:47:42.18-05:00,2025-02-14T10:10:09.75-05:00,[],{},2024-11-01,2024-11-18
